"x";"y";"srid","name";"place";"population"
13022092;-4007681;3857;"Muradup";"town";-1
16017073;-4530124;3857;"Buninyong";"town";-1
12907015;-3994491;3857;"Mullalyup";"town";-1
12901046;-3989505;3857;"Kirup";"town";-1
12899317;-3984316;3857;"Newlands";"town";-1
16113646;-4318302;3857;"Echuca";"town";-1
15980937;-4210091;3857;"Swan Hill";"town";-1
15809953;-4182464;3857;"Walpeup";"town";-1
16353225;-4076819;3857;"Ardlethan";"town";-1
17009164;-3717565;3857;"Laurieton";"town";-1
16877831;-3842526;3857;"Paterson";"town";-1
14517461;-3582763;3857;"Cook";"town";-1
15738509;-4195706;3857;"Cowangie";"town";-1
15716405;-4199770;3857;"Murrayville";"town";-1
15685856;-4199343;3857;"Pinnaroo";"town";-1
15658953;-4204280;3857;"Parilla";"town";-1
15642465;-4208663;3857;"Lameroo";"town";-1
16204264;-4274714;3857;"Tocumwal";"town";-1
16983500;-3116311;3857;"Kilcoy";"town";-1
16995898;-3056091;3857;"Imbil";"town";-1
17001595;-3072383;3857;"Kenilworth";"town";-1
15457673;-4172600;3857;"Mount Barker";"town";-1
12928326;-4023171;3857;"Bridgetown";"town";-1
12760792;-3293095;3857;"Northampton";"town";-1
16386157;-4138380;3857;"Coolamon";"town";-1
16295442;-4299819;3857;"Corowa";"town";-1
16141757;-4542707;3857;"Preston";"town";-1
16137468;-4236297;3857;"Deniliquin";"town";-1
16108044;-4349843;3857;"Rochester";"town";-1
16098072;-4369094;3857;"Elmore";"town";-1
17027121;-3118120;3857;"Beerburrum";"town";-1
16086889;-2691547;3857;"Ilfracombe";"town";-1
16695164;-2822755;3857;"Moura";"town";-1
16794430;-4106818;3857;"Shellharbour";"town";-1
16213950;-4289037;3857;"Cobram";"town";-1
16581209;-3836291;3857;"Wellington";"town";-1
16502705;-2274715;3857;"Bowen";"town";-1
16135862;-4479923;3857;"Kilmore";"town";-1
16410087;-2233155;3857;"Home Hill";"town";-1
15583217;-4052919;3857;"Waikerie";"town";-1
15648143;-4089540;3857;"Loxton";"town";-1
15905624;-4171086;3857;"Manangatang";"town";-1
16540119;-2320321;3857;"Proserpine";"town";-1
16233009;-4640660;3857;"Korumburra";"town";-1
16508641;-4243232;3857;"Talbingo";"town";-1
16251349;-4376424;3857;"Benalla";"town";-1
16610789;-2442468;3857;"Sarina";"town";-1
13363343;-3973071;3857;"Ravensthorpe";"town";-1
16138892;-4560672;3857;"St Kilda";"town";-1
16790796;-3732261;3857;"Murrurundi";"town";-1
16485092;-2767737;3857;"Springsure";"town";-1
16544493;-2810003;3857;"Rolleston";"town";-1
16156502;-4442505;3857;"Seymour";"town";-1
16423334;-4089034;3857;"Temora";"town";-1
16516368;-4103417;3857;"Harden";"town";-1
16476405;-4269910;3857;"Tumbarumba";"town";-1
16346059;-4343982;3857;"Yackandandah";"town";-1
16329262;-4350243;3857;"Beechworth";"town";-1
16430322;-4452741;3857;"Omeo";"town";-1
16442108;-4432809;3857;"Benambra";"town";-1
16256411;-1981921;3857;"Innisfail";"town";-1
12995454;-3940022;3857;"Darkan";"town";-1
12955953;-4006282;3857;"Boyup Brook";"town";-1
16994900;-3225183;3857;"Harrisville";"town";-1
16228621;-1931722;3857;"Gordonvale";"town";-1
16182807;-1857430;3857;"Mossman";"town";-1
17018135;-3194905;3857;"Moggill";"town";-1
15741023;-4521014;3857;"Casterton";"town";-1
17024712;-3191846;3857;"Mount Ommaney";"town";-1
15677997;-4479830;3857;"Coonawarra";"town";-1
15806873;-4286621;3857;"Rainbow";"town";-1
16472775;-3059711;3857;"Mitchell";"town";-1
16055252;-4523010;3857;"Ballan";"town";-1
14940174;-3868492;3857;"Streaky Bay";"town";-1
17030946;-3184291;3857;"Toowong";"town";-1
16368034;-4254953;3857;"Culcairn";"town";-1
16953585;-3291007;3857;"Killarney";"town";-1
16409229;-2222863;3857;"Ayr";"town";-1
16323272;-4298099;3857;"Howlong";"town";-1
15472730;-4091998;3857;"Nuriootpa";"town";-1
15464248;-4074340;3857;"Kapunda";"town";-1
15445342;-4109511;3857;"Gawler";"town";-1
17080988;-3173711;3857;"Amity Point";"town";-1
17091242;-3177462;3857;"Point Lookout";"town";-1
15971513;-4451566;3857;"Avoca";"town";-1
16770143;-3677899;3857;"Werris Creek";"town";-1
16773640;-3698193;3857;"Quirindi";"town";-1
17006394;-3133604;3857;"Mt Mee";"town";-1
16209790;-4548699;3857;"Yarra Junction";"town";-1
16511520;-4139797;3857;"Jugiong";"town";-1
16196190;-4607584;3857;"Koo Wee Rup";"town";-1
15468763;-4099560;3857;"Tanunda";"town";-1
17027296;-3084234;3857;"Palmwoods";"town";-1
16320441;-4321425;3857;"Chiltern";"town";-1
16732134;-3318138;3857;"Goondiwindi";"town";-1
16123885;-4097422;3857;"Hay";"town";-1
16222292;-4212452;3857;"Jerilderie";"town";-1
15458476;-4170435;3857;"Littlehampton";"town";-1
13098316;-4112641;3857;"Mount Barker";"town";-1
13064360;-4159079;3857;"Denmark";"town";-1
16383769;-4330469;3857;"Tallangatta";"town";-1
17072839;-3132993;3857;"Bulwer";"town";-1
16428826;-4145552;3857;"Junee";"town";-1
16988704;-3298022;3857;"Woodenbong";"town";-1
16176825;-1798438;3857;"Wujal Wujal";"town";-1
16692852;-3014448;3857;"Wandoan";"town";-1
16675546;-2954651;3857;"Taroom";"town";-1
16380436;-3907001;3857;"Condobolin";"town";-1
16293586;-3934970;3857;"Lake Cargelligo";"town";-1
15441884;-4164523;3857;"Stirling";"town";-1
16403051;-3795953;3857;"Tottenham";"town";-1
16456847;-3724006;3857;"Warren";"town";-1
16209695;-1956480;3857;"Peeramon";"town";-1
15455587;-3891958;3857;"Peterborough";"town";-1
15373209;-3849101;3857;"Wilmington";"town";-1
15186356;-3913696;3857;"Kimba";"town";-1
17032267;-3327396;3857;"Kyogle";"town";-1
16332733;-4194445;3857;"Lockhart";"town";-1
16297698;-4103066;3857;"Leeton";"town";-1
16464622;-4327833;3857;"Corryong";"town";-1
16508367;-4070551;3857;"Young";"town";-1
15504399;-4180200;3857;"Murray Bridge";"town";-1
16995888;-3047096;3857;"Kandanga";"town";-1
16995594;-3041951;3857;"Amamoor";"town";-1
16985444;-2965348;3857;"Tiaro";"town";-1
15947117;-4385577;3857;"Saint Arnaud";"town";-1
16737951;-3325417;3857;"Boggabilla";"town";-1
16013241;-4855959;3857;"Currie";"town";-1
12902918;-3888680;3857;"Yarloop";"town";-1
12904829;-3874501;3857;"Waroona";"town";-1
16449472;-3994945;3857;"Pullabooka";"town";-1
17077337;-3185437;3857;"Dunwich";"town";-1
16996478;-3248583;3857;"Boonah";"town";-1
13042109;-4006569;3857;"Kojonup";"town";-1
16476363;-3946381;3857;"Forbes";"town";-1
16386802;-4018704;3857;"West Wyalong";"town";-1
12926905;-4114143;3857;"Northcliffe";"town";-1
17016673;-3275679;3857;"Rathdowney";"town";-1
17031442;-3247512;3857;"Beaudesert";"town";-1
13153067;-3851468;3857;"Kulin";"town";-1
13249490;-3907750;3857;"Newdegate";"town";-1
13106524;-3937197;3857;"Dumbleyung";"town";-1
13086469;-3987311;3857;"Katanning";"town";-1
13121903;-3807106;3857;"Corrigin";"town";-1
13025518;-3811825;3857;"Brookton";"town";-1
13187998;-3908697;3857;"Lake Grace";"town";-1
13323643;-3906899;3857;"Lake King";"town";-1
17015821;-3044591;3857;"Pomona";"town";-1
17012021;-3040585;3857;"Cooran";"town";-1
16194964;-4590391;3857;"Pakenham";"town";-1
16453525;-5295217;3857;"Dunalley";"town";-1
16247846;-1997126;3857;"Mena Creek";"town";-1
17052582;-3264706;3857;"Beechmont";"town";-1
16239359;-4137544;3857;"Coleambally";"town";-1
16761916;-3444685;3857;"Warialda";"town";-1
16252387;-4105586;3857;"Darlington Point";"town";-1
15851013;-1219456;3857;"Bamaga";"town";-1
15940935;-1567888;3857;"Coen";"town";-1
16079464;-1753697;3857;"Laura";"town";-1
16915532;-2874999;3857;"Gin Gin";"town";-1
16114479;-4315140;3857;"Moama";"town";-1
16130318;-4275195;3857;"Mathoura";"town";-1
16419166;-5150263;3857;"Campbell Town";"town";-1
16326109;-5090104;3857;"Deloraine";"town";-1
16345523;-5090716;3857;"Westbury";"town";-1
16383109;-5097233;3857;"Perth";"town";-1
16951369;-2905050;3857;"Childers";"town";-1
16501911;-3793802;3857;"Narromine";"town";-1
16473028;-3767540;3857;"Trangie";"town";-1
16549580;-3725487;3857;"Gilgandra";"town";-1
17091856;-3270208;3857;"Coolangatta";"town";-1
16488385;-3506976;3857;"Walgett";"town";-1
16187750;-1919834;3857;"Mareeba";"town";-1
16194333;-1951975;3857;"Atherton";"town";-1
16206256;-1952273;3857;"Yungaburra";"town";-1
17002345;-3692084;3857;"Wauchope";"town";-1
15433858;-4131484;3857;"Salisbury";"town";-1
17092770;-3271902;3857;"Tweed Heads";"town";-1
16594273;-3142495;3857;"Surat";"town";-1
16060424;-3075750;3857;"Quilpie";"town";-1
17096114;-3281322;3857;"Kingscliff";"town";-1
16926770;-3156157;3857;"Crows Nest";"town";-1
16928297;-3168281;3857;"Hampton";"town";-1
15419920;-4108880;3857;"Two Wells";"town";-1
16876936;-2952926;3857;"Gayndah";"town";-1
16842744;-2948703;3857;"Mundubbera";"town";-1
15574678;-2621086;3857;"Boulia";"town";-1
15439322;-4135394;3857;"Golden Grove";"town";-1
16594118;-4196436;3857;"Belconnen";"town";-1
16165441;-4385905;3857;"Murchison";"town";-1
16143059;-4381558;3857;"Rushworth";"town";-1
16457842;-2338163;3857;"Collinsville";"town";-1
16455025;-2340965;3857;"Scottsville";"town";-1
16823972;-2871355;3857;"Mulgildie";"town";-1
16822838;-2859060;3857;"Monto";"town";-1
16755040;-2802157;3857;"Biloela";"town";-1
17076093;-3290234;3857;"Murwillumbah";"town";-1
16266515;-2705199;3857;"Jericho";"town";-1
16323623;-2710687;3857;"Alpha";"town";-1
16918483;-3253347;3857;"Allora";"town";-1
16838567;-3146261;3857;"Dalby";"town";-1
16732673;-3990431;3857;"Katoomba";"town";-1
15834490;-2061346;3857;"Croydon";"town";-1
16194976;-1991709;3857;"Ravenshoe";"town";-1
15445565;-4050069;3857;"Riverton";"town";-1
16734856;-3990690;3857;"Leura";"town";-1
16797321;-3798640;3857;"Muswellbrook";"town";-1
16244549;-2029702;3857;"Tully";"town";-1
16253179;-2015223;3857;"El Arish";"town";-1
17025661;-3635073;3857;"Smithtown";"town";-1
15431519;-4239755;3857;"Victor Harbor";"town";-1
16314021;-4129181;3857;"Narrandera";"town";-1
15437858;-4236278;3857;"Port Elliot";"town";-1
15441141;-4233591;3857;"Middleton";"town";-1
15431276;-4211242;3857;"Mount Compass";"town";-1
16044291;-4250201;3857;"Koondrook";"town";-1
15957052;-4189081;3857;"Nyah West";"town";-1
15651697;-4066958;3857;"Berri";"town";-1
15385108;-3942099;3857;"Crystal Brook";"town";-1
16646041;-3811113;3857;"Gulgong";"town";-1
15430221;-4006419;3857;"Clare";"town";-1
15466336;-3986119;3857;"Burra";"town";-1
15547552;-4033064;3857;"Morgan";"town";-1
17031295;-3034295;3857;"Boreen Point";"town";-1
16193073;-2805058;3857;"Blackall";"town";-1
14838532;-3162910;3857;"Mintabie";"town";-1
15421690;-4128558;3857;"St Kilda";"town";-1
15424519;-4118396;3857;"Virginia";"town";-1
15530628;-2474915;3857;"Dajarra";"town";-1
14440741;-2269392;3857;"Tanami";"town";-1
15591018;-4284592;3857;"Tintinara";"town";-1
15569212;-4258678;3857;"Coonalpyn";"town";-1
15624026;-4314172;3857;"Keith";"town";-1
15639785;-4383402;3857;"Padthaway";"town";-1
15667628;-4433264;3857;"Naracoorte";"town";-1
15678022;-4491852;3857;"Penola";"town";-1
16023491;-4383639;3857;"Bridgewater";"town";-1
15333318;-4175443;3857;"Edithburgh";"town";-1
16015372;-4379771;3857;"Inglewood";"town";-1
15317954;-4165984;3857;"Yorketown";"town";-1
15345235;-2390034;3857;"Alpurrurulam";"town";-1
15996802;-4462881;3857;"Talbot";"town";-1
16652131;-3842075;3857;"Mudgee";"town";-1
15325497;-4079206;3857;"Maitland";"town";-1
15355357;-4261885;3857;"Penneshaw";"town";-1
15322002;-4253152;3857;"Kingscote";"town";-1
15449147;-4232323;3857;"Goolwa";"town";-1
16477212;-4883769;3857;"Whitemark";"town";-1
15469327;-4139181;3857;"Birdwood";"town";-1
16502231;-4896711;3857;"Lady Barron";"town";-1
12810306;-4022517;3857;"Margaret River";"town";-1
12819574;-4071111;3857;"Augusta";"town";-1
15452309;-4090014;3857;"Freeling";"town";-1
16054670;-4274419;3857;"Cohuna";"town";-1
15438223;-4032291;3857;"Auburn";"town";-1
16483715;-5179712;3857;"Swansea";"town";-1
16509105;-5142258;3857;"Bicheno";"town";-1
16502991;-5060119;3857;"St Helens";"town";-1
15338721;-4151592;3857;"Stansbury";"town";-1
16698542;-4124721;3857;"Marulan";"town";-1
15430706;-4166743;3857;"Blackwood";"town";-1
17050255;-3251244;3857;"Canungra";"town";-1
15668538;-4052340;3857;"Renmark";"town";-1
15573359;-4176621;3857;"Karoonda";"town";-1
15225834;-1366250;3857;"Nhulunbuy";"town";-1
12813817;-3977381;3857;"Dunsborough";"town";-1
12805142;-3980630;3857;"Yallingup";"town";-1
17070236;-3384868;3857;"Woodburn";"town";-1
15238522;-1374620;3857;"Yirrkala";"town";-1
15523993;-4198489;3857;"Tailem Bend";"town";-1
15541488;-4076117;3857;"Blanchetown";"town";-1
15461427;-4119386;3857;"Williamstown";"town";-1
16494819;-3913477;3857;"Parkes";"town";-1
15112169;-3970784;3857;"Lock";"town";-1
15150966;-4079442;3857;"Tumby Bay";"town";-1
15438795;-4141163;3857;"Modbury";"town";-1
16146680;-4343801;3857;"Kyabram";"town";-1
15772808;-4523053;3857;"Coleraine";"town";-1
16496593;-3859128;3857;"Peak Hill";"town";-1
15459665;-4150915;3857;"Lobethal";"town";-1
15242276;-3986470;3857;"Cowell";"town";-1
16133675;-1960674;3857;"Petford";"town";-1
16427170;-3846515;3857;"Tullamore";"town";-1
15123779;-4126056;3857;"Port Lincoln";"town";-1
15194824;-3988671;3857;"Cleve";"town";-1
15015663;-3981628;3857;"Elliston";"town";-1
16344356;-5027844;3857;"George Town";"town";-1
16442012;-3886237;3857;"Trundle";"town";-1
16421431;-5036478;3857;"Scottsdale";"town";-1
16925943;-2938776;3857;"Biggenden";"town";-1
16482314;-4205747;3857;"Adelong";"town";-1
16946963;-3009700;3857;"Kilkivan";"town";-1
16491605;-4234660;3857;"Batlow";"town";-1
16153874;-1999679;3857;"Mount Garnet";"town";-1
16369471;-5316397;3857;"Huonville";"town";-1
16270768;-2113606;3857;"Ingham";"town";-1
16176127;-1964785;3857;"Watsonville";"town";-1
16921707;-3365256;3857;"Jennings";"town";-1
16442329;-4290127;3857;"Jingellic";"town";-1
16164027;-1970707;3857;"Irvinebank";"town";-1
16775424;-4035965;3857;"Camden";"town";-1
15491269;-4143927;3857;"Palmer";"town";-1
15418691;-4087836;3857;"Mallala";"town";-1
15401741;-3931273;3857;"Gladstone";"town";-1
15979681;-2071784;3857;"Georgetown";"town";-1
16207633;-1961864;3857;"Malanda";"town";-1
16500146;-4205256;3857;"Tumut";"town";-1
16175474;-4583126;3857;"Narre Warren";"town";-1
16172902;-4595069;3857;"Cranbourne";"town";-1
15437935;-4076663;3857;"Hamley Bridge";"town";-1
16284986;-4605315;3857;"Newborough";"town";-1
15535165;-4132120;3857;"Walker Flat";"town";-1
16183004;-4531133;3857;"Yarra Glen";"town";-1
15670799;-4343476;3857;"Bordertown";"town";-1
16209573;-1980416;3857;"Millaa Millaa";"town";-1
13146863;-3656825;3857;"Nungarin";"town";-1
13158680;-3622108;3857;"Mukinbudin";"town";-1
16741147;-2710170;3857;"Mount Morgan";"town";-1
16252106;-4700548;3857;"Walkerville";"town";-1
16713299;-4308804;3857;"Tuross Head";"town";-1
15854062;-4292057;3857;"Beulah";"town";-1
12902781;-3677521;3857;"Gingin";"town";-1
13011003;-3899363;3857;"Williams";"town";-1
16639201;-4090394;3857;"Crookwell";"town";-1
15482863;-4051922;3857;"Eudunda";"town";-1
15918132;-4667289;3857;"Port Campbell";"town";-1
16272836;-4098445;3857;"Whitton";"town";-1
15507508;-4152146;3857;"Mannum";"town";-1
16154432;-4510734;3857;"Whittlesea";"town";-1
16839164;-3233278;3857;"Millmerran";"town";-1
15306781;-4244038;3857;"Emu Bay";"town";-1
15273569;-4249236;3857;"Stokes Bay";"town";-1
15271006;-4298062;3857;"Vivonne Bay";"town";-1
16122722;-4549016;3857;"Sunshine";"town";-1
17027319;-3076878;3857;"Nambour";"town";-1
16233743;-5034458;3857;"Ridgley";"town";-1
15374991;-3915866;3857;"Napperby";"town";-1
14590278;-2919079;3857;"Mutitjulu Aboriginal Community";"town";-1
15646767;-4060735;3857;"Monash";"town";-1
14981143;-2947414;3857;"Finke Aboriginal Community";"town";-1
17021031;-3208613;3857;"Springfield";"town";-1
16823274;-3693004;3857;"Nundle";"town";-1
15433211;-4018774;3857;"Penwortham";"town";-1
16281029;-2861510;3857;"Tambo";"town";-1
16318033;-2973583;3857;"Augathella";"town";-1
12965066;-3704538;3857;"Toodyay";"town";-1
12969643;-3668482;3857;"Bolgart";"town";-1
16044307;-4249886;3857;"Barham";"town";-1
15897067;-4590903;3857;"Mortlake";"town";-1
16089467;-4488521;3857;"Woodend";"town";-1
16080681;-4473661;3857;"Kyneton";"town";-1
15998677;-4498291;3857;"";"town";-1
16707645;-4125861;3857;"Tallong";"town";-1
16132514;-4534423;3857;"Broadmeadows";"town";-1
13078042;-3610042;3857;"Koorda";"town";-1
13037530;-3550388;3857;"Kalannie";"town";-1
12987273;-3553618;3857;"Pithara";"town";-1
12953454;-3566803;3857;"Miling";"town";-1
16065866;-4493401;3857;"Trentham";"town";-1
16112924;-4487972;3857;"Romsey";"town";-1
16000794;-4445599;3857;"Maryborough";"town";-1
13033290;-4077406;3857;"Frankland";"town";-1
13086357;-4078418;3857;"Tenterden";"town";-1
16033933;-4176007;3857;"Moulamein";"town";-1
16904043;-3161825;3857;"Goombungee";"town";-1
12971360;-3726854;3857;"Clackline";"town";-1
12998682;-3748736;3857;"York";"town";-1
16130887;-4629762;3857;"Rosebud";"town";-1
15779001;-2351006;3857;"Julia Creek";"town";-1
17000465;-3362712;3857;"Mallanganee";"town";-1
15934428;-2359561;3857;"Richmond";"town";-1
15831146;-2350695;3857;"";"town";-1
16052303;-2373078;3857;"Hughenden";"town";-1
15077871;-3192059;3857;"Oodnadatta";"town";-1
15177176;-3363765;3857;"William Creek";"town";-1
15055735;-3007695;3857;"Mount Dare";"town";-1
14874914;-3161760;3857;"Marla";"town";-1
15269586;-3561409;3857;"Andamooka";"town";-1
15239112;-3575753;3857;"Roxby Downs";"town";-1
16155600;-4988998;3857;"Smithon";"town";-1
15450313;-4005755;3857;"Farrell Flat";"town";-1
15111525;-3628748;3857;"Glendambo";"town";-1
15893590;-4447290;3857;"Stawell";"town";-1
15910964;-4478815;3857;"Ararat";"town";-1
15463345;-4168829;3857;"Nairne";"town";-1
16875251;-3630779;3857;"Walcha";"town";-1
17063652;-3374058;3857;"Coraki";"town";-1
16000373;-4419472;3857;"Dunolly";"town";-1
16194149;-1813676;3857;"Cape Tribulation";"town";-1
16986605;-3203649;3857;"Rosewood";"town";-1
16964572;-3202531;3857;"Laidley";"town";-1
16951559;-3193187;3857;"Gatton";"town";-1
16934418;-3192422;3857;"Helidon";"town";-1
15768327;-4346557;3857;"Nhill";"town";-1
15851383;-4335216;3857;"Warracknabeal";"town";-1
15810403;-4363479;3857;"Dimboola";"town";-1
16629136;-3704573;3857;"Binnaway";"town";-1
15909330;-4298250;3857;"Birchip";"town";-1
16863568;-3909493;3857;"Morisset";"town";-1
16435130;-2610751;3857;"Clermont";"town";-1
16184269;-1965641;3857;"Herberton";"town";-1
16617890;-3668422;3857;"Coonabarabran";"town";-1
16018856;-4402819;3857;"Newbridge";"town";-1
17709363;-3705434;3857;"Lord Howe Island";"town";-1
16878326;-3136899;3857;"Quinalow";"town";-1
15845680;-4530022;3857;"Dunkeld";"town";-1
17015713;-3587164;3857;"Bowraville";"town";-1
15422391;-4193445;3857;"McLaren Vale";"town";-1
15423919;-4200793;3857;"Willunga";"town";-1
15826340;-4060484;3857;"Irymple";"town";-1
16514255;-2582155;3857;"Dysart";"town";-1
16515719;-2500282;3857;"Coppabella";"town";-1
16748792;-3158113;3857;"Tara";"town";-1
16782290;-3128209;3857;"Kogan";"town";-1
16767222;-3091233;3857;"Chinchilla";"town";-1
12708658;-3212586;3857;"Kalbarri";"town";-1
17020874;-3602267;3857;"Warrell Creek";"town";-1
15406767;-3579788;3857;"Leigh Creek";"town";-1
15512816;-2986821;3857;"Birdsville";"town";-1
16880758;-2897510;3857;"Mt Perry";"town";-1
15369184;-3458540;3857;"Marree";"town";-1
16817474;-3525389;3857;"Bundarra";"town";-1
15525965;-2797241;3857;"Bedourie";"town";-1
16168362;-2628471;3857;"Aramac";"town";-1
15309072;-4179043;3857;"Port Moorowie";"town";-1
16271323;-4238649;3857;"Oaklands";"town";-1
16282455;-4209045;3857;"Urana";"town";-1
16818205;-3301527;3857;"Inglewood";"town";-1
16822170;-3096628;3857;"Jandowae";"town";-1
16859280;-3114419;3857;"Bell";"town";-1
16830578;-3189671;3857;"Cecil Plains";"town";-1
16890283;-3178271;3857;"Oakey";"town";-1
16967542;-3153472;3857;"Esk";"town";-1
17007204;-3117827;3857;"Woodford";"town";-1
16987040;-3194187;3857;"Marburg";"town";-1
16545852;-4119184;3857;"Binalong";"town";-1
16985113;-3181374;3857;"Lowood";"town";-1
12965783;-3869489;3857;"Boddington";"town";-1
13231880;-3822358;3857;"Hyden";"town";-1
15267289;-3860514;3857;"Iron Knob";"town";-1
16942301;-3813698;3857;"Bulahdelah";"town";-1
16589225;-4161178;3857;"Murrumbateman";"town";-1
16092751;-4498012;3857;"Macedon";"town";-1
13173250;-2540296;3857;"Wittenoom";"town";-1
16018340;-4498579;3857;"Creswick";"town";-1
16006249;-4480175;3857;"Clunes";"town";-1
15442762;-4172080;3857;"Bradbury";"town";-1
12885925;-3948719;3857;"Dardanup";"town";-1
15422921;-4065011;3857;"Owen";"town";-1
13370666;-2497910;3857;"Nullagine";"town";-1
16592386;-4210559;3857;"Weston Creek";"town";-1
